algo,data,filename,jsd,loss_type,mae,mape,mean_std,rmse,smape,std_ae,std_ape,sub_data,tuning_algo
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.05_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.362_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.067,loss_gan_re,97658186.07,0.03,70039789.7533903,133120986.367,0.03,178572433.938,0.055,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.327_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.056_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.05,loss_gan_re,95557109.696,0.029,49460787.16324912,132087860.858,0.029,166101997.529,0.052,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.267_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.435_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.064,loss_gan_re,98002624.084,0.03,77961135.97524874,133364127.546,0.03,177851839.77,0.055,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.441_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.032,loss_gan_re,96492856.143,0.029,55861398.66010718,134321577.738,0.029,162828100.297,0.051,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.148_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.301_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.066,loss_gan_re,96193726.305,0.029,54990449.976145774,132153807.698,0.029,177002359.308,0.055,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.405_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.117_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.037,loss_gan_re,96510604.438,0.029,50084015.647973344,134528506.322,0.029,164250338.91,0.052,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.208_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.385_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.068,loss_gan_re,103406469.818,0.032,71900484.81754257,141701008.232,0.031,195435519.242,0.061,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.311_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.058_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.061,loss_gan_re,94119160.648,0.029,85699391.8378124,130017884.233,0.029,168263349.858,0.053,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.318_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.305_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.034,loss_gan_re,96158143.774,0.029,55889685.83260466,134105052.861,0.029,163132758.952,0.051,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.145_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.097_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.058,loss_gan_re,98057653.161,0.03,78339582.66586149,135612163.999,0.03,177253037.868,0.055,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.477_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.457_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.066,loss_gan_re,99591339.833,0.031,67742562.22006601,135644625.445,0.03,185086049.834,0.057,internet-traffic-data-in-bits-fr_EU_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.041,loss_gan_re,64.987,0.015,61.68674337940346,91.006,0.015,106.39,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.303_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.005_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.06,loss_gan_re,62.932,0.015,38.70349468216564,85.732,0.015,114.424,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.072_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.119_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.043,loss_gan_re,64.942,0.015,44.92469744824874,91.144,0.015,109.53,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.268_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.145_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.047,loss_gan_re,65.874,0.016,24.35042659755156,92.4,0.016,112.95,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.082_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.053,loss_gan_re,66.908,0.016,46.70302645806184,93.934,0.016,112.984,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.059_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.102_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.048,loss_gan_re,65.903,0.016,34.66859546832958,93.061,0.016,109.242,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.277_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.025_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.069,loss_gan_re,74.508,0.018,62.031709151430846,100.407,0.018,141.354,0.033,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.154_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.151_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.045,loss_gan_re,66.338,0.016,47.30038586979698,92.69,0.016,115.38,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.108_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.398_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.068,loss_gan_re,70.837,0.017,61.61336881572502,96.928,0.017,133.104,0.031,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.305_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.128_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.042,loss_gan_re,61.271,0.014,46.75220081451136,84.382,0.014,107.632,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.455_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.448_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.048,loss_gan_re,67.164,0.016,54.11102263532999,96.184,0.016,107.606,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.24_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.438_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.045,loss_gan_re,66.247,0.016,43.78923576584358,93.146,0.016,112.704,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.368_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.04_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.045,loss_gan_re,67.201,0.016,58.80601287035147,94.6,0.016,115.993,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.459_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.001_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.018,loss_gan_re,62.994,0.015,38.04143174148199,87.827,0.015,106.962,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.36_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.122_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.045,loss_gan_re,66.477,0.016,39.54610144633031,92.891,0.016,115.163,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[2, 1]_ac-tanh_dr-0.268_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.313_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.039,loss_gan_re,65.143,0.015,36.29772027751354,91.008,0.015,112.766,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.217_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.131_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.054,loss_gan_re,63.074,0.015,33.088919804423895,86.686,0.015,111.59,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.282_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.201_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.048,loss_gan_re,62.815,0.015,27.599261257627724,86.587,0.015,110.449,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.492_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.044,loss_gan_re,66.895,0.016,66.06519835923629,94.957,0.016,113.41,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.332_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.458_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.046,loss_gan_re,62.979,0.015,42.979938688106444,86.695,0.015,109.452,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.164_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.389_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.044,loss_gan_re,61.27,0.015,48.98934769818535,84.367,0.015,106.113,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.0_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.041,loss_gan_re,65.538,0.016,62.18529027699505,92.843,0.016,110.593,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.45_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.317_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.051,loss_gan_re,64.724,0.015,35.5051925173874,90.345,0.015,111.283,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.331_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.451_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.072,loss_gan_re,74.716,0.018,75.1762800474866,99.783,0.018,143.284,0.033,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.06_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.228_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.043,loss_gan_re,60.75,0.014,59.0405368901777,83.416,0.014,104.775,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.465_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.438_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.046,loss_gan_re,66.001,0.016,48.670137054277575,92.06,0.016,114.293,0.027,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.265_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.283_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.071,loss_gan_re,71.632,0.017,72.7964975805953,97.77,0.017,133.336,0.031,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.265_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.117_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.076,loss_gan_re,74.156,0.018,66.88220864800286,98.408,0.018,142.509,0.033,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.17_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.175_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.047,loss_gan_re,66.416,0.016,49.38356985905783,94.791,0.016,109.035,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.484_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.489_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.039,loss_gan_re,64.755,0.015,59.96419891526983,90.694,0.015,108.173,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.086_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.276_ou-sigmoid_ce-gru_in-[4, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.05,loss_gan_re,66.461,0.016,40.08101525889101,93.315,0.016,112.963,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.035,loss_gan_re,65.467,0.016,49.133566491695376,92.702,0.016,112.102,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.134_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.343_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.059,loss_gan_re,66.579,0.016,35.26236762864928,90.746,0.016,122.986,0.029,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.164_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.038,loss_gan_re,66.204,0.016,44.687203802752656,93.988,0.016,111.407,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[32, 1]_ac-tanh_dr-0.5_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.147_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.045,loss_gan_re,65.931,0.016,65.22735509887391,93.309,0.016,108.867,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[16, 1]_ac-tanh_dr-0.441_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.162_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.048,loss_gan_re,62.636,0.015,29.584314583359944,86.412,0.015,107.766,0.025,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.408_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.144_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.048,loss_gan_re,65.849,0.016,40.89395288067026,92.585,0.016,109.793,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.18_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.22_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.074,loss_gan_re,79.816,0.019,71.62520322144782,106.614,0.019,153.296,0.036,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[4, 1]_ac-tanh_dr-0.059_ou-tanh_ce-gru_co-after_la-[8, 1]_ac-tanh_dr-0.357_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.058,loss_gan_re,61.283,0.014,58.44634887016854,84.384,0.014,105.381,0.024,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[8, 1]_ac-tanh_dr-0.344_ou-tanh_ce-gru_co-after_la-[4, 1]_ac-tanh_dr-0.372_ou-sigmoid_ce-gru_in-[3, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.044,loss_gan_re,65.251,0.015,56.60278453015123,91.548,0.015,109.626,0.026,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,traffic,"la-[64, 1]_ac-tanh_dr-0.113_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.379_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-2_is-False_lo-loss_gan_re_.csv",0.074,loss_gan_re,75.002,0.018,67.4235299738188,100.814,0.018,142.651,0.033,internet-traffic-data-in-bits-fr_UK_5m,bayes
GruGan,wc98,"la-[16, 1]_ac-tanh_dr-0.075_ou-tanh_ce-gru_co-after_la-[64, 1]_ac-tanh_dr-0.235_ou-sigmoid_ce-gru_in-[7, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-1_is-False_lo-loss_gan_re_.csv",0.084,loss_gan_re,11356.237,0.056,16606.88828090864,27216.09,0.057,27929.967,0.091,wc98_workload_5min,bayes
GruGan,wc98,"la-[4, 1]_ac-tanh_dr-0.278_ou-tanh_ce-gru_co-after_la-[32, 1]_ac-tanh_dr-0.077_ou-sigmoid_ce-gru_in-[2, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.069,loss_gan_re,9374.793,0.048,11641.827268972496,24000.967,0.048,25138.601,0.085,wc98_workload_5min,bayes
GruGan,wc98,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.445_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.074,loss_gan_re,10298.632,0.051,7283.600673550167,25800.937,0.052,26757.134,0.089,wc98_workload_5min,bayes
GruGan,wc98,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.5_ou-sigmoid_ce-gru_in-[6, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-5_is-False_lo-loss_gan_re_.csv",0.071,loss_gan_re,11135.237,0.054,6195.082036857806,27114.412,0.054,28220.438,0.094,wc98_workload_5min,bayes
GruGan,wc98,"la-[4, 1]_ac-tanh_dr-0.0_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.437_ou-sigmoid_ce-gru_in-[8, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.077,loss_gan_re,11236.154,0.056,6428.257223348121,27274.996,0.057,27779.756,0.088,wc98_workload_5min,bayes
GruGan,wc98,"la-[2, 1]_ac-tanh_dr-0.163_ou-tanh_ce-gru_co-after_la-[16, 1]_ac-tanh_dr-0.215_ou-sigmoid_ce-gru_in-[5, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-4_is-False_lo-loss_gan_re_.csv",0.086,loss_gan_re,10847.719,0.054,6195.081615822586,26017.599,0.055,26469.194,0.084,wc98_workload_5min,bayes
GruGan,wc98,"la-[32, 1]_ac-tanh_dr-0.185_ou-tanh_ce-gru_co-after_la-[2, 1]_ac-tanh_dr-0.027_ou-sigmoid_ce-gru_in-[1, 1]_ou-[1, 1]_no-[32, 1]_op-adam_op-adam_le-0.004_le-0.01_nu-3_is-False_lo-loss_gan_re_.csv",0.065,loss_gan_re,7969.878,0.042,4376.7849246318665,20624.242,0.042,21658.746,0.074,wc98_workload_5min,bayes
